,Date,DayOfTheWeek,Time,NumberOfPeople,Longitude,Latitude
1830,2017-02-19,0,11:30,6,-79.90675999999999,43.6533
1831,2017-02-19,0,12,4,-79.90675999999999,43.6533
1832,2017-02-19,0,12:30,8,-79.90675999999999,43.6533
1833,2017-02-19,0,13,2,-79.90675999999999,43.6533
1834,2017-02-19,0,13:30,9,-79.90675999999999,43.6533
1835,2017-02-19,0,14,7,-79.90675999999999,43.6533
1836,2017-02-19,0,14:30,4,-79.90675999999999,43.6533
1837,2017-02-19,0,15,1,-79.90675999999999,43.6533
1838,2017-02-19,0,15:30,1,-79.90675999999999,43.6533
1839,2017-02-19,0,18,1,-79.90675999999999,43.6533
1840,2017-02-19,0,18:30,1,-79.90675999999999,43.6533
1841,2017-02-19,0,9:30,3,-79.90675999999999,43.6533
1842,2017-02-20,1,10,4,-79.90675999999999,43.6533
1843,2017-02-20,1,10:30,6,-79.90675999999999,43.6533
1844,2017-02-20,1,11,4,-79.90675999999999,43.6533
1845,2017-02-20,1,11:30,3,-79.90675999999999,43.6533
1846,2017-02-20,1,12,7,-79.90675999999999,43.6533
1847,2017-02-20,1,12:30,4,-79.90675999999999,43.6533
1848,2017-02-20,1,13,2,-79.90675999999999,43.6533
1849,2017-02-20,1,13:30,2,-79.90675999999999,43.6533
1850,2017-02-20,1,14,3,-79.90675999999999,43.6533
1851,2017-02-20,1,15,1,-79.90675999999999,43.6533
1852,2017-02-20,1,15:30,8,-79.90675999999999,43.6533
1853,2017-02-20,1,16,5,-79.90675999999999,43.6533
1854,2017-02-20,1,16:30,1,-79.90675999999999,43.6533
1855,2017-02-20,1,8,1,-79.90675999999999,43.6533
1856,2017-02-20,1,9,1,-79.90675999999999,43.6533
1857,2017-02-21,2,10,2,-79.90675999999999,43.6533
1858,2017-02-21,2,11,1,-79.90675999999999,43.6533
1859,2017-02-21,2,11:30,3,-79.90675999999999,43.6533
1860,2017-02-21,2,12,5,-79.90675999999999,43.6533
1861,2017-02-21,2,12:30,3,-79.90675999999999,43.6533
1862,2017-02-21,2,13,4,-79.90675999999999,43.6533
1863,2017-02-21,2,14,3,-79.90675999999999,43.6533
1864,2017-02-21,2,14:30,3,-79.90675999999999,43.6533
1865,2017-02-21,2,15,6,-79.90675999999999,43.6533
1866,2017-02-21,2,15:30,2,-79.90675999999999,43.6533
1867,2017-02-21,2,16,3,-79.90675999999999,43.6533
1868,2017-02-21,2,16:30,2,-79.90675999999999,43.6533
1869,2017-02-21,2,17,2,-79.90675999999999,43.6533
1870,2017-02-21,2,9,3,-79.90675999999999,43.6533
1871,2017-02-21,2,9:30,1,-79.90675999999999,43.6533
1872,2017-02-22,3,10,1,-79.90675999999999,43.6533
1873,2017-02-22,3,10:30,3,-79.90675999999999,43.6533
1874,2017-02-22,3,11:30,6,-79.90675999999999,43.6533
1875,2017-02-22,3,12,5,-79.90675999999999,43.6533
1876,2017-02-22,3,12:30,1,-79.90675999999999,43.6533
1877,2017-02-22,3,13,4,-79.90675999999999,43.6533
1878,2017-02-22,3,14,2,-79.90675999999999,43.6533
1879,2017-02-22,3,14:30,5,-79.90675999999999,43.6533
1880,2017-02-22,3,15,5,-79.90675999999999,43.6533
1881,2017-02-22,3,15:30,4,-79.90675999999999,43.6533
1882,2017-02-22,3,16,2,-79.90675999999999,43.6533
1883,2017-02-22,3,16:30,1,-79.90675999999999,43.6533
1884,2017-02-22,3,17,1,-79.90675999999999,43.6533
1885,2017-02-22,3,17:30,1,-79.90675999999999,43.6533
1886,2017-02-22,3,8:30,2,-79.90675999999999,43.6533
1887,2017-02-22,3,9,2,-79.90675999999999,43.6533
1888,2017-02-22,3,9:30,2,-79.90675999999999,43.6533
1889,2017-02-23,4,10,1,-79.90675999999999,43.6533
1890,2017-02-23,4,10:30,2,-79.90675999999999,43.6533
1891,2017-02-23,4,11,4,-79.90675999999999,43.6533
1892,2017-02-23,4,11:30,2,-79.90675999999999,43.6533
1893,2017-02-23,4,12,1,-79.90675999999999,43.6533
1894,2017-02-23,4,12:30,3,-79.90675999999999,43.6533
1895,2017-02-23,4,13,5,-79.90675999999999,43.6533
1896,2017-02-23,4,13:30,2,-79.90675999999999,43.6533
1897,2017-02-23,4,14,2,-79.90675999999999,43.6533
1898,2017-02-23,4,15,3,-79.90675999999999,43.6533
1899,2017-02-23,4,15:30,5,-79.90675999999999,43.6533
1900,2017-02-23,4,16,2,-79.90675999999999,43.6533
1901,2017-02-23,4,16:30,2,-79.90675999999999,43.6533
1902,2017-02-23,4,17,2,-79.90675999999999,43.6533
1903,2017-02-23,4,8:30,1,-79.90675999999999,43.6533
1904,2017-02-23,4,9,3,-79.90675999999999,43.6533
1905,2017-02-23,4,9:30,4,-79.90675999999999,43.6533
1906,2017-02-24,5,10,2,-79.90675999999999,43.6533
1907,2017-02-24,5,10:30,7,-79.90675999999999,43.6533
1908,2017-02-24,5,11,2,-79.90675999999999,43.6533
1909,2017-02-24,5,11:30,4,-79.90675999999999,43.6533
1910,2017-02-24,5,12,1,-79.90675999999999,43.6533
1911,2017-02-24,5,12:30,9,-79.90675999999999,43.6533
1912,2017-02-24,5,13,3,-79.90675999999999,43.6533
1913,2017-02-24,5,13:30,3,-79.90675999999999,43.6533
1914,2017-02-24,5,14,5,-79.90675999999999,43.6533
1915,2017-02-24,5,14:30,4,-79.90675999999999,43.6533
1916,2017-02-24,5,15,4,-79.90675999999999,43.6533
1917,2017-02-24,5,16,4,-79.90675999999999,43.6533
1918,2017-02-24,5,16:30,3,-79.90675999999999,43.6533
1919,2017-02-24,5,17,1,-79.90675999999999,43.6533
1920,2017-02-24,5,8,2,-79.90675999999999,43.6533
1921,2017-02-24,5,9,3,-79.90675999999999,43.6533
1922,2017-02-24,5,9:30,3,-79.90675999999999,43.6533
1923,2017-02-25,6,10,5,-79.90675999999999,43.6533
1924,2017-02-25,6,10:30,6,-79.90675999999999,43.6533
1925,2017-02-25,6,11,1,-79.90675999999999,43.6533
1926,2017-02-25,6,11:30,8,-79.90675999999999,43.6533
1927,2017-02-25,6,12,6,-79.90675999999999,43.6533
1928,2017-02-25,6,12:30,3,-79.90675999999999,43.6533
1929,2017-02-25,6,13,3,-79.90675999999999,43.6533
1930,2017-02-25,6,14,8,-79.90675999999999,43.6533
1931,2017-02-25,6,14:30,3,-79.90675999999999,43.6533
1932,2017-02-25,6,15,3,-79.90675999999999,43.6533
1933,2017-02-25,6,15:30,2,-79.90675999999999,43.6533
1934,2017-02-25,6,16,2,-79.90675999999999,43.6533
1935,2017-02-25,6,16:30,5,-79.90675999999999,43.6533
1936,2017-02-25,6,17,2,-79.90675999999999,43.6533
1937,2017-02-25,6,8,2,-79.90675999999999,43.6533
1938,2017-02-25,6,8:30,2,-79.90675999999999,43.6533
1939,2017-02-25,6,9,5,-79.90675999999999,43.6533
1940,2017-02-25,6,9:30,6,-79.90675999999999,43.6533
1941,2017-02-26,0,10,6,-79.90675999999999,43.6533
1942,2017-02-26,0,10:30,2,-79.90675999999999,43.6533
1943,2017-02-26,0,11,3,-79.90675999999999,43.6533
1944,2017-02-26,0,11:30,8,-79.90675999999999,43.6533
1945,2017-02-26,0,12,7,-79.90675999999999,43.6533
1946,2017-02-26,0,12:30,1,-79.90675999999999,43.6533
1947,2017-02-26,0,13,3,-79.90675999999999,43.6533
1948,2017-02-26,0,13:30,8,-79.90675999999999,43.6533
1949,2017-02-26,0,14,5,-79.90675999999999,43.6533
1950,2017-02-26,0,14:30,6,-79.90675999999999,43.6533
1951,2017-02-26,0,15,3,-79.90675999999999,43.6533
1952,2017-02-26,0,15:30,5,-79.90675999999999,43.6533
1953,2017-02-26,0,16,3,-79.90675999999999,43.6533
1954,2017-02-26,0,9,3,-79.90675999999999,43.6533
1955,2017-02-26,0,9:30,4,-79.90675999999999,43.6533
1956,2017-02-27,1,10,5,-79.90675999999999,43.6533
1957,2017-02-27,1,10:30,2,-79.90675999999999,43.6533
1958,2017-02-27,1,11,5,-79.90675999999999,43.6533
1959,2017-02-27,1,11:30,2,-79.90675999999999,43.6533
1960,2017-02-27,1,12,1,-79.90675999999999,43.6533
1961,2017-02-27,1,12:30,4,-79.90675999999999,43.6533
1962,2017-02-27,1,13,4,-79.90675999999999,43.6533
1963,2017-02-27,1,13:30,2,-79.90675999999999,43.6533
1964,2017-02-27,1,14,3,-79.90675999999999,43.6533
1965,2017-02-27,1,14:30,1,-79.90675999999999,43.6533
1966,2017-02-27,1,15,1,-79.90675999999999,43.6533
1967,2017-02-27,1,16,2,-79.90675999999999,43.6533
1968,2017-02-27,1,16:30,1,-79.90675999999999,43.6533
1969,2017-02-27,1,9,1,-79.90675999999999,43.6533
1970,2017-02-27,1,9:30,2,-79.90675999999999,43.6533
1971,2017-02-28,2,10,3,-79.90675999999999,43.6533
1972,2017-02-28,2,10:30,4,-79.90675999999999,43.6533
1973,2017-02-28,2,11,2,-79.90675999999999,43.6533
1974,2017-02-28,2,11:30,5,-79.90675999999999,43.6533
1975,2017-02-28,2,12,2,-79.90675999999999,43.6533
1976,2017-02-28,2,12:30,2,-79.90675999999999,43.6533
1977,2017-02-28,2,13,1,-79.90675999999999,43.6533
1978,2017-02-28,2,13:30,5,-79.90675999999999,43.6533
1979,2017-02-28,2,14,4,-79.90675999999999,43.6533
1980,2017-02-28,2,14:30,1,-79.90675999999999,43.6533
1981,2017-02-28,2,15,3,-79.90675999999999,43.6533
1982,2017-02-28,2,15:30,2,-79.90675999999999,43.6533
1983,2017-02-28,2,16,3,-79.90675999999999,43.6533
1984,2017-02-28,2,16:30,3,-79.90675999999999,43.6533
1985,2017-02-28,2,17,2,-79.90675999999999,43.6533
1986,2017-02-28,2,17:30,3,-79.90675999999999,43.6533
1987,2017-02-28,2,8:30,3,-79.90675999999999,43.6533
1988,2017-02-28,2,9,1,-79.90675999999999,43.6533
1989,2017-02-28,2,9:30,5,-79.90675999999999,43.6533
1990,2017-03-01,3,10,3,-79.90675999999999,43.6533
1991,2017-03-01,3,10:30,2,-79.90675999999999,43.6533
1992,2017-03-01,3,11,2,-79.90675999999999,43.6533
1993,2017-03-01,3,11:30,2,-79.90675999999999,43.6533
1994,2017-03-01,3,12,5,-79.90675999999999,43.6533
1995,2017-03-01,3,12:30,3,-79.90675999999999,43.6533
1996,2017-03-01,3,13,3,-79.90675999999999,43.6533
1997,2017-03-01,3,14:30,3,-79.90675999999999,43.6533
1998,2017-03-01,3,15,3,-79.90675999999999,43.6533
1999,2017-03-01,3,15:30,2,-79.90675999999999,43.6533
2000,2017-03-01,3,16:30,3,-79.90675999999999,43.6533
2001,2017-03-01,3,17,1,-79.90675999999999,43.6533
2002,2017-03-01,3,9,1,-79.90675999999999,43.6533
2003,2017-03-01,3,9:30,5,-79.90675999999999,43.6533
2004,2017-03-02,4,10,1,-79.90675999999999,43.6533
2005,2017-03-02,4,10:30,1,-79.90675999999999,43.6533
2006,2017-03-02,4,11,4,-79.90675999999999,43.6533
2007,2017-03-02,4,11:30,1,-79.90675999999999,43.6533
2008,2017-03-02,4,12,5,-79.90675999999999,43.6533
2009,2017-03-02,4,12:30,1,-79.90675999999999,43.6533
2010,2017-03-02,4,13,3,-79.90675999999999,43.6533
2011,2017-03-02,4,13:30,3,-79.90675999999999,43.6533
2012,2017-03-02,4,14,1,-79.90675999999999,43.6533
2013,2017-03-02,4,14:30,3,-79.90675999999999,43.6533
2014,2017-03-02,4,15,1,-79.90675999999999,43.6533
2015,2017-03-02,4,15:30,5,-79.90675999999999,43.6533
2016,2017-03-02,4,16,5,-79.90675999999999,43.6533
2017,2017-03-02,4,16:30,4,-79.90675999999999,43.6533
2018,2017-03-02,4,8:30,2,-79.90675999999999,43.6533
2019,2017-03-02,4,9,4,-79.90675999999999,43.6533
2020,2017-03-02,4,9:30,2,-79.90675999999999,43.6533
2021,2017-03-03,5,10,5,-79.90675999999999,43.6533
2022,2017-03-03,5,10:30,5,-79.90675999999999,43.6533
2023,2017-03-03,5,11,6,-79.90675999999999,43.6533
2024,2017-03-03,5,11:30,5,-79.90675999999999,43.6533
2025,2017-03-03,5,12,3,-79.90675999999999,43.6533
2026,2017-03-03,5,12:30,1,-79.90675999999999,43.6533
2027,2017-03-03,5,13,5,-79.90675999999999,43.6533
2028,2017-03-03,5,13:30,6,-79.90675999999999,43.6533
2029,2017-03-03,5,14:30,2,-79.90675999999999,43.6533
2030,2017-03-03,5,15,3,-79.90675999999999,43.6533
2031,2017-03-03,5,15:30,6,-79.90675999999999,43.6533
2032,2017-03-03,5,16,2,-79.90675999999999,43.6533
2033,2017-03-03,5,8:30,2,-79.90675999999999,43.6533
2034,2017-03-03,5,9,3,-79.90675999999999,43.6533
2035,2017-03-03,5,9:30,5,-79.90675999999999,43.6533
2036,2017-03-04,6,10,7,-79.90675999999999,43.6533
2037,2017-03-04,6,10:30,6,-79.90675999999999,43.6533
2038,2017-03-04,6,11,7,-79.90675999999999,43.6533
2039,2017-03-04,6,11:30,7,-79.90675999999999,43.6533
2040,2017-03-04,6,12,7,-79.90675999999999,43.6533
2041,2017-03-04,6,12:30,11,-79.90675999999999,43.6533
2042,2017-03-04,6,13,3,-79.90675999999999,43.6533
2043,2017-03-04,6,13:30,9,-79.90675999999999,43.6533
2044,2017-03-04,6,14,7,-79.90675999999999,43.6533
2045,2017-03-04,6,14:30,6,-79.90675999999999,43.6533
2046,2017-03-04,6,15,3,-79.90675999999999,43.6533
2047,2017-03-04,6,15:30,4,-79.90675999999999,43.6533
2048,2017-03-04,6,16,5,-79.90675999999999,43.6533
2049,2017-03-04,6,16:30,2,-79.90675999999999,43.6533
2050,2017-03-04,6,17,1,-79.90675999999999,43.6533
2051,2017-03-04,6,8,1,-79.90675999999999,43.6533
2052,2017-03-04,6,8:30,6,-79.90675999999999,43.6533
2053,2017-03-04,6,9,5,-79.90675999999999,43.6533
2054,2017-03-04,6,9:30,1,-79.90675999999999,43.6533
2055,2017-03-05,0,10,2,-79.90675999999999,43.6533
2056,2017-03-05,0,10:30,9,-79.90675999999999,43.6533
2057,2017-03-05,0,11,5,-79.90675999999999,43.6533
2058,2017-03-05,0,11:30,8,-79.90675999999999,43.6533
2059,2017-03-05,0,12,3,-79.90675999999999,43.6533
2060,2017-03-05,0,12:30,5,-79.90675999999999,43.6533
2061,2017-03-05,0,13,4,-79.90675999999999,43.6533
2062,2017-03-05,0,13:30,1,-79.90675999999999,43.6533
2063,2017-03-05,0,14,3,-79.90675999999999,43.6533
2064,2017-03-05,0,15,5,-79.90675999999999,43.6533
2065,2017-03-05,0,15:30,2,-79.90675999999999,43.6533
2066,2017-03-05,0,18:30,5,-79.90675999999999,43.6533
2067,2017-03-05,0,9:30,5,-79.90675999999999,43.6533
2068,2017-03-06,1,10,3,-79.90675999999999,43.6533
2069,2017-03-06,1,10:30,5,-79.90675999999999,43.6533
2070,2017-03-06,1,11,5,-79.90675999999999,43.6533
2071,2017-03-06,1,11:30,6,-79.90675999999999,43.6533
2072,2017-03-06,1,12,4,-79.90675999999999,43.6533
2073,2017-03-06,1,12:30,3,-79.90675999999999,43.6533
2074,2017-03-06,1,13,4,-79.90675999999999,43.6533
2075,2017-03-06,1,13:30,1,-79.90675999999999,43.6533
2076,2017-03-06,1,14,5,-79.90675999999999,43.6533
2077,2017-03-06,1,14:30,3,-79.90675999999999,43.6533
2078,2017-03-06,1,15,1,-79.90675999999999,43.6533
2079,2017-03-06,1,15:30,1,-79.90675999999999,43.6533
2080,2017-03-06,1,16:30,2,-79.90675999999999,43.6533
2081,2017-03-06,1,8,2,-79.90675999999999,43.6533
2082,2017-03-06,1,8:30,2,-79.90675999999999,43.6533
2083,2017-03-06,1,9,2,-79.90675999999999,43.6533
2084,2017-03-07,2,10,4,-79.90675999999999,43.6533
2085,2017-03-07,2,10:30,5,-79.90675999999999,43.6533
2086,2017-03-07,2,11,3,-79.90675999999999,43.6533
2087,2017-03-07,2,11:30,5,-79.90675999999999,43.6533
2088,2017-03-07,2,12,5,-79.90675999999999,43.6533
2089,2017-03-07,2,12:30,2,-79.90675999999999,43.6533
2090,2017-03-07,2,13,2,-79.90675999999999,43.6533
2091,2017-03-07,2,13:30,4,-79.90675999999999,43.6533
2092,2017-03-07,2,14,3,-79.90675999999999,43.6533
2093,2017-03-07,2,14:30,6,-79.90675999999999,43.6533
2094,2017-03-07,2,15,1,-79.90675999999999,43.6533
2095,2017-03-07,2,15:30,3,-79.90675999999999,43.6533
2096,2017-03-07,2,16,1,-79.90675999999999,43.6533
2097,2017-03-07,2,8,1,-79.90675999999999,43.6533
2098,2017-03-07,2,9,6,-79.90675999999999,43.6533
2099,2017-03-07,2,9:30,5,-79.90675999999999,43.6533
2100,2017-03-08,3,10,5,-79.90675999999999,43.6533
2101,2017-03-08,3,11,3,-79.90675999999999,43.6533
2102,2017-03-08,3,12,2,-79.90675999999999,43.6533
2103,2017-03-08,3,13,6,-79.90675999999999,43.6533
2104,2017-03-08,3,13:30,2,-79.90675999999999,43.6533
2105,2017-03-08,3,14,2,-79.90675999999999,43.6533
2106,2017-03-08,3,15,3,-79.90675999999999,43.6533
2107,2017-03-08,3,15:30,1,-79.90675999999999,43.6533
2108,2017-03-08,3,16,1,-79.90675999999999,43.6533
2109,2017-03-08,3,16:30,1,-79.90675999999999,43.6533
2110,2017-03-08,3,17,1,-79.90675999999999,43.6533
2111,2017-03-08,3,9,3,-79.90675999999999,43.6533
2112,2017-03-08,3,9:30,4,-79.90675999999999,43.6533
2113,2017-03-09,4,10,6,-79.90675999999999,43.6533
2114,2017-03-09,4,10:30,1,-79.90675999999999,43.6533
2115,2017-03-09,4,11,3,-79.90675999999999,43.6533
2116,2017-03-09,4,11:30,2,-79.90675999999999,43.6533
2117,2017-03-09,4,12:30,5,-79.90675999999999,43.6533
2118,2017-03-09,4,13,5,-79.90675999999999,43.6533
2119,2017-03-09,4,13:30,4,-79.90675999999999,43.6533
2120,2017-03-09,4,14,3,-79.90675999999999,43.6533
2121,2017-03-09,4,14:30,4,-79.90675999999999,43.6533
2122,2017-03-09,4,15,4,-79.90675999999999,43.6533
2123,2017-03-09,4,15:30,1,-79.90675999999999,43.6533
2124,2017-03-09,4,16,1,-79.90675999999999,43.6533
2125,2017-03-09,4,16:30,1,-79.90675999999999,43.6533
2126,2017-03-09,4,17,1,-79.90675999999999,43.6533
2127,2017-03-09,4,8:30,3,-79.90675999999999,43.6533
2128,2017-03-09,4,9,1,-79.90675999999999,43.6533
2129,2017-03-09,4,9:30,1,-79.90675999999999,43.6533
2130,2017-03-10,5,10,5,-79.90675999999999,43.6533
2131,2017-03-10,5,10:30,5,-79.90675999999999,43.6533
2132,2017-03-10,5,11,5,-79.90675999999999,43.6533
2133,2017-03-10,5,11:30,2,-79.90675999999999,43.6533
2134,2017-03-10,5,12,1,-79.90675999999999,43.6533
2135,2017-03-10,5,12:30,5,-79.90675999999999,43.6533
2136,2017-03-10,5,13,3,-79.90675999999999,43.6533
2137,2017-03-10,5,13:30,7,-79.90675999999999,43.6533
2138,2017-03-10,5,14,3,-79.90675999999999,43.6533
2139,2017-03-10,5,14:30,1,-79.90675999999999,43.6533
2140,2017-03-10,5,16:30,5,-79.90675999999999,43.6533
2141,2017-03-10,5,8,3,-79.90675999999999,43.6533
2142,2017-03-10,5,8:30,7,-79.90675999999999,43.6533
2143,2017-03-10,5,9,6,-79.90675999999999,43.6533
2144,2017-03-10,5,9:30,3,-79.90675999999999,43.6533
2145,2017-03-11,6,10,2,-79.90675999999999,43.6533
2146,2017-03-11,6,10:30,3,-79.90675999999999,43.6533
2147,2017-03-11,6,11,7,-79.90675999999999,43.6533
2148,2017-03-11,6,11:30,8,-79.90675999999999,43.6533
2149,2017-03-11,6,12,4,-79.90675999999999,43.6533
2150,2017-03-11,6,12:30,7,-79.90675999999999,43.6533
2151,2017-03-11,6,13,4,-79.90675999999999,43.6533
2152,2017-03-11,6,13:30,3,-79.90675999999999,43.6533
2153,2017-03-11,6,14,4,-79.90675999999999,43.6533
2154,2017-03-11,6,14:30,5,-79.90675999999999,43.6533
2155,2017-03-11,6,15,4,-79.90675999999999,43.6533
2156,2017-03-11,6,15:30,4,-79.90675999999999,43.6533
2157,2017-03-11,6,16,4,-79.90675999999999,43.6533
2158,2017-03-11,6,16:30,1,-79.90675999999999,43.6533
2159,2017-03-11,6,17,5,-79.90675999999999,43.6533
2160,2017-03-11,6,8:30,3,-79.90675999999999,43.6533
2161,2017-03-11,6,9,8,-79.90675999999999,43.6533
2162,2017-03-11,6,9:30,4,-79.90675999999999,43.6533
2163,2017-03-12,0,10,6,-79.90675999999999,43.6533
2164,2017-03-12,0,11,4,-79.90675999999999,43.6533
2165,2017-03-12,0,11:30,3,-79.90675999999999,43.6533
2166,2017-03-12,0,12,6,-79.90675999999999,43.6533
2167,2017-03-12,0,12:30,6,-79.90675999999999,43.6533
2168,2017-03-12,0,13,5,-79.90675999999999,43.6533
2169,2017-03-12,0,13:30,8,-79.90675999999999,43.6533
2170,2017-03-12,0,14,5,-79.90675999999999,43.6533
2171,2017-03-12,0,14:30,5,-79.90675999999999,43.6533
2172,2017-03-12,0,15,8,-79.90675999999999,43.6533
2173,2017-03-12,0,15:30,3,-79.90675999999999,43.6533
2174,2017-03-12,0,16,1,-79.90675999999999,43.6533
2175,2017-03-12,0,9:30,2,-79.90675999999999,43.6533
2176,2017-03-13,1,10,3,-79.90675999999999,43.6533
2177,2017-03-13,1,10:30,4,-79.90675999999999,43.6533
2178,2017-03-13,1,11,3,-79.90675999999999,43.6533
2179,2017-03-13,1,11:30,5,-79.90675999999999,43.6533
2180,2017-03-13,1,12,6,-79.90675999999999,43.6533
2181,2017-03-13,1,12:30,3,-79.90675999999999,43.6533
2182,2017-03-13,1,13,3,-79.90675999999999,43.6533
2183,2017-03-13,1,13:30,3,-79.90675999999999,43.6533
2184,2017-03-13,1,14,7,-79.90675999999999,43.6533
2185,2017-03-13,1,14:30,2,-79.90675999999999,43.6533
2186,2017-03-13,1,15:30,3,-79.90675999999999,43.6533
2187,2017-03-13,1,16,2,-79.90675999999999,43.6533
2188,2017-03-13,1,16:30,1,-79.90675999999999,43.6533
2189,2017-03-13,1,17,1,-79.90675999999999,43.6533
2190,2017-03-13,1,8,1,-79.90675999999999,43.6533
2191,2017-03-13,1,8:30,1,-79.90675999999999,43.6533
2192,2017-03-13,1,9,2,-79.90675999999999,43.6533
2193,2017-03-13,1,9:30,1,-79.90675999999999,43.6533
2194,2017-03-14,2,10,4,-79.90675999999999,43.6533
2195,2017-03-14,2,10:30,3,-79.90675999999999,43.6533
2196,2017-03-14,2,11,2,-79.90675999999999,43.6533
2197,2017-03-14,2,11:30,4,-79.90675999999999,43.6533
2198,2017-03-14,2,12,2,-79.90675999999999,43.6533
2199,2017-03-14,2,12:30,4,-79.90675999999999,43.6533
2200,2017-03-14,2,13,1,-79.90675999999999,43.6533
2201,2017-03-14,2,13:30,3,-79.90675999999999,43.6533
2202,2017-03-14,2,14,1,-79.90675999999999,43.6533
2203,2017-03-14,2,14:30,3,-79.90675999999999,43.6533
2204,2017-03-14,2,15,2,-79.90675999999999,43.6533
2205,2017-03-14,2,15:30,6,-79.90675999999999,43.6533
2206,2017-03-14,2,16,3,-79.90675999999999,43.6533
2207,2017-03-14,2,16:30,1,-79.90675999999999,43.6533
2208,2017-03-14,2,17:30,3,-79.90675999999999,43.6533
2209,2017-03-14,2,8,1,-79.90675999999999,43.6533
2210,2017-03-14,2,8:30,1,-79.90675999999999,43.6533
2211,2017-03-14,2,9,2,-79.90675999999999,43.6533
2212,2017-03-14,2,9:30,2,-79.90675999999999,43.6533
2213,2017-03-15,3,10,3,-79.90675999999999,43.6533
2214,2017-03-15,3,10:30,1,-79.90675999999999,43.6533
2215,2017-03-15,3,11,2,-79.90675999999999,43.6533
2216,2017-03-15,3,11:30,7,-79.90675999999999,43.6533
2217,2017-03-15,3,12,1,-79.90675999999999,43.6533
2218,2017-03-15,3,12:30,4,-79.90675999999999,43.6533
2219,2017-03-15,3,13:30,1,-79.90675999999999,43.6533
2220,2017-03-15,3,14,3,-79.90675999999999,43.6533
2221,2017-03-15,3,14:30,4,-79.90675999999999,43.6533
2222,2017-03-15,3,15,2,-79.90675999999999,43.6533
2223,2017-03-15,3,16,3,-79.90675999999999,43.6533
2224,2017-03-15,3,16:30,5,-79.90675999999999,43.6533
2225,2017-03-15,3,17,2,-79.90675999999999,43.6533
2226,2017-03-15,3,8:30,2,-79.90675999999999,43.6533
2227,2017-03-15,3,9,4,-79.90675999999999,43.6533
2228,2017-03-15,3,9:30,2,-79.90675999999999,43.6533
2229,2017-03-16,4,10,2,-79.90675999999999,43.6533
2230,2017-03-16,4,10:30,6,-79.90675999999999,43.6533
2231,2017-03-16,4,11,3,-79.90675999999999,43.6533
2232,2017-03-16,4,11:30,4,-79.90675999999999,43.6533
2233,2017-03-16,4,12,3,-79.90675999999999,43.6533
2234,2017-03-16,4,12:30,2,-79.90675999999999,43.6533
2235,2017-03-16,4,13,2,-79.90675999999999,43.6533
2236,2017-03-16,4,13:30,3,-79.90675999999999,43.6533
2237,2017-03-16,4,14,2,-79.90675999999999,43.6533
2238,2017-03-16,4,14:30,1,-79.90675999999999,43.6533
2239,2017-03-16,4,15,2,-79.90675999999999,43.6533
2240,2017-03-16,4,15:30,2,-79.90675999999999,43.6533
2241,2017-03-16,4,16,3,-79.90675999999999,43.6533
2242,2017-03-16,4,16:30,2,-79.90675999999999,43.6533
2243,2017-03-16,4,17:30,1,-79.90675999999999,43.6533
2244,2017-03-16,4,8,3,-79.90675999999999,43.6533
2245,2017-03-16,4,8:30,2,-79.90675999999999,43.6533
2246,2017-03-16,4,9,3,-79.90675999999999,43.6533
2247,2017-03-16,4,9:30,3,-79.90675999999999,43.6533
2248,2017-03-17,5,10,12,-79.90675999999999,43.6533
2249,2017-03-17,5,11,1,-79.90675999999999,43.6533
2250,2017-03-17,5,11:30,4,-79.90675999999999,43.6533
2251,2017-03-17,5,12,3,-79.90675999999999,43.6533
2252,2017-03-17,5,12:30,1,-79.90675999999999,43.6533
2253,2017-03-17,5,13,4,-79.90675999999999,43.6533
2254,2017-03-17,5,13:30,5,-79.90675999999999,43.6533
2255,2017-03-17,5,14,3,-79.90675999999999,43.6533
2256,2017-03-17,5,14:30,3,-79.90675999999999,43.6533
2257,2017-03-17,5,15,3,-79.90675999999999,43.6533
2258,2017-03-17,5,15:30,1,-79.90675999999999,43.6533
2259,2017-03-17,5,16,2,-79.90675999999999,43.6533
2260,2017-03-17,5,16:30,2,-79.90675999999999,43.6533
2261,2017-03-17,5,8,4,-79.90675999999999,43.6533
2262,2017-03-17,5,8:30,1,-79.90675999999999,43.6533
2263,2017-03-17,5,9,6,-79.90675999999999,43.6533
2264,2017-03-17,5,9:30,3,-79.90675999999999,43.6533
2265,2017-03-18,6,10,4,-79.90675999999999,43.6533
2266,2017-03-18,6,10:30,9,-79.90675999999999,43.6533
2267,2017-03-18,6,11,4,-79.90675999999999,43.6533
2268,2017-03-18,6,11:30,6,-79.90675999999999,43.6533
2269,2017-03-18,6,12,7,-79.90675999999999,43.6533
2270,2017-03-18,6,12:30,6,-79.90675999999999,43.6533
2271,2017-03-18,6,13,11,-79.90675999999999,43.6533
2272,2017-03-18,6,13:30,2,-79.90675999999999,43.6533
2273,2017-03-18,6,14,5,-79.90675999999999,43.6533
2274,2017-03-18,6,14:30,2,-79.90675999999999,43.6533
2275,2017-03-18,6,15,4,-79.90675999999999,43.6533
2276,2017-03-18,6,15:30,5,-79.90675999999999,43.6533
2277,2017-03-18,6,16,2,-79.90675999999999,43.6533
2278,2017-03-18,6,16:30,1,-79.90675999999999,43.6533
2279,2017-03-18,6,17,1,-79.90675999999999,43.6533
